Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content	per_tile_sequence_quality
qc | fastqc-novaseq | Plate_3_C11_22NG7YLT3_S710_L008_R2_001	Plate_3_C11_22NG7YLT3_S710_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	374507.0	0.0	151.0	62.0	33.31007585192579	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_C12_22NG7YLT3_S774_L008_R1_001	Plate_3_C12_22NG7YLT3_S774_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	259593.0	0.0	151.0	63.0	37.26371666416275	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_C12_22NG7YLT3_S774_L008_R2_001	Plate_3_C12_22NG7YLT3_S774_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	259593.0	0.0	151.0	62.0	36.2810245268555	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_C1_22NG7YLT3_S19_L008_R1_001	Plate_3_C1_22NG7YLT3_S19_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	459307.0	0.0	151.0	60.0	38.00921137100073	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_C1_22NG7YLT3_S19_L008_R2_001	Plate_3_C1_22NG7YLT3_S19_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	459307.0	0.0	151.0	59.0	34.55867815169923	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_3_C2_22NG7YLT3_S91_L008_R1_001	Plate_3_C2_22NG7YLT3_S91_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	153355.0	0.0	151.0	61.0	49.794268201232434	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_C2_22NG7YLT3_S91_L008_R2_001	Plate_3_C2_22NG7YLT3_S91_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	153355.0	0.0	151.0	61.0	45.26295197417756	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_C3_22NG7YLT3_S163_L008_R1_001	Plate_3_C3_22NG7YLT3_S163_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	299477.0	0.0	151.0	62.0	36.504479005231985	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_C3_22NG7YLT3_S163_L008_R2_001	Plate_3_C3_22NG7YLT3_S163_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	299477.0	0.0	151.0	61.0	36.64680511288055	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_C4_22NG7YLT3_S235_L008_R1_001	Plate_3_C4_22NG7YLT3_S235_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	302503.0	0.0	151.0	61.0	35.51073355812206	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_C4_22NG7YLT3_S235_L008_R2_001	Plate_3_C4_22NG7YLT3_S235_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	302503.0	0.0	151.0	60.0	36.41120473311892	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_C5_22NG7YLT3_S307_L008_R1_001	Plate_3_C5_22NG7YLT3_S307_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	167205.0	0.0	151.0	62.0	43.72775933734039	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_C5_22NG7YLT3_S307_L008_R2_001	Plate_3_C5_22NG7YLT3_S307_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	167205.0	0.0	151.0	62.0	46.32516970186298	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_C6_22NG7YLT3_S379_L008_R1_001	Plate_3_C6_22NG7YLT3_S379_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	270052.0	0.0	151.0	62.0	38.960603053064425	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_C6_22NG7YLT3_S379_L008_R2_001	Plate_3_C6_22NG7YLT3_S379_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	270052.0	0.0	151.0	61.0	40.25212840335135	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_C7_22NG7YLT3_S451_L008_R1_001	Plate_3_C7_22NG7YLT3_S451_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	91821.0	0.0	151.0	62.0	51.0297208699535	151.0	pass	warn	pass	fail	fail	pass	pass	warn	fail	fail	fail
qc | fastqc-novaseq | Plate_3_C7_22NG7YLT3_S451_L008_R2_001	Plate_3_C7_22NG7YLT3_S451_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	91821.0	0.0	151.0	62.0	52.35403665828079	151.0	pass	pass	pass	fail	warn	pass	pass	warn	fail	fail	fail
qc | fastqc-novaseq | Plate_3_C8_22NG7YLT3_S518_L008_R1_001	Plate_3_C8_22NG7YLT3_S518_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	144748.0	0.0	151.0	62.0	44.494569873158866	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_C8_22NG7YLT3_S518_L008_R2_001	Plate_3_C8_22NG7YLT3_S518_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	144748.0	0.0	151.0	61.0	47.88874457678172	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_C9_22NG7YLT3_S582_L008_R1_001	Plate_3_C9_22NG7YLT3_S582_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	254175.0	0.0	151.0	57.0	60.20743809092561	151.0	pass	warn	pass	fail	fail	pass	pass	warn	fail	fail	fail
qc | fastqc-novaseq | Plate_3_C9_22NG7YLT3_S582_L008_R2_001	Plate_3_C9_22NG7YLT3_S582_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	254175.0	0.0	151.0	58.0	62.09930082848174	151.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	fail	fail
qc | fastqc-novaseq | Plate_3_D10_22NG7YLT3_S647_L008_R1_001	Plate_3_D10_22NG7YLT3_S647_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	305713.0	0.0	151.0	55.0	59.48966110412409	151.0	pass	warn	pass	fail	fail	pass	pass	warn	fail	fail	fail
qc | fastqc-novaseq | Plate_3_D10_22NG7YLT3_S647_L008_R2_001	Plate_3_D10_22NG7YLT3_S647_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	305713.0	0.0	151.0	57.0	59.86539870796549	151.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	fail	warn
qc | fastqc-novaseq | Plate_3_D11_22NG7YLT3_S711_L008_R1_001	Plate_3_D11_22NG7YLT3_S711_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	430452.0	0.0	151.0	54.0	52.784307203069325	151.0	pass	warn	pass	fail	fail	pass	pass	warn	fail	fail	fail
qc | fastqc-novaseq | Plate_3_D11_22NG7YLT3_S711_L008_R2_001	Plate_3_D11_22NG7YLT3_S711_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	430452.0	0.0	151.0	56.0	54.37051971227015	151.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	fail	warn
qc | fastqc-novaseq | Plate_3_D12_22NG7YLT3_S775_L008_R1_001	Plate_3_D12_22NG7YLT3_S775_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	431751.0	0.0	151.0	65.0	36.00597039219795	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_D12_22NG7YLT3_S775_L008_R2_001	Plate_3_D12_22NG7YLT3_S775_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	431751.0	0.0	151.0	61.0	33.10424043888779	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_3_D1_22NG7YLT3_S20_L008_R1_001	Plate_3_D1_22NG7YLT3_S20_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	589085.0	0.0	151.0	63.0	24.383118501965164	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_D1_22NG7YLT3_S20_L008_R2_001	Plate_3_D1_22NG7YLT3_S20_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	589085.0	0.0	151.0	60.0	22.79273580596284	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_3_D2_22NG7YLT3_S92_L008_R1_001	Plate_3_D2_22NG7YLT3_S92_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	194891.0	0.0	151.0	60.0	38.698041469334136	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_D2_22NG7YLT3_S92_L008_R2_001	Plate_3_D2_22NG7YLT3_S92_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	194891.0	0.0	151.0	60.0	40.04956616775531	151.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_D3_22NG7YLT3_S164_L008_R1_001	Plate_3_D3_22NG7YLT3_S164_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	6765.0	0.0	151.0	63.0	64.24242424242425	151.0	pass	warn	pass	fail	fail	pass	pass	warn	fail	fail	fail
qc | fastqc-novaseq | Plate_3_D3_22NG7YLT3_S164_L008_R2_001	Plate_3_D3_22NG7YLT3_S164_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	6765.0	0.0	151.0	61.0	63.05986696230599	151.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	fail	fail
qc | fastqc-novaseq | Plate_3_D4_22NG7YLT3_S236_L008_R1_001	Plate_3_D4_22NG7YLT3_S236_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	442644.0	0.0	151.0	54.0	70.86956848379332	151.0	pass	warn	pass	fail	warn	pass	pass	pass	fail	fail	fail
qc | fastqc-novaseq | Plate_3_D4_22NG7YLT3_S236_L008_R2_001	Plate_3_D4_22NG7YLT3_S236_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	442644.0	0.0	151.0	56.0	71.96414912488575	151.0	pass	pass	pass	fail	warn	pass	pass	pass	fail	fail	warn
qc | fastqc-novaseq | Plate_3_D5_22NG7YLT3_S308_L008_R1_001	Plate_3_D5_22NG7YLT3_S308_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	18401.0	0.0	151.0	59.0	65.4094886147492	151.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	fail	fail
qc | fastqc-novaseq | Plate_3_D5_22NG7YLT3_S308_L008_R2_001	Plate_3_D5_22NG7YLT3_S308_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	18401.0	0.0	151.0	58.0	70.75702407477854	151.0	pass	pass	pass	fail	fail	pass	pass	pass	fail	fail	fail
qc | fastqc-novaseq | Plate_3_D6_22NG7YLT3_S380_L008_R1_001	Plate_3_D6_22NG7YLT3_S380_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	585739.0	0.0	151.0	61.0	29.237086022484206	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_D6_22NG7YLT3_S380_L008_R2_001	Plate_3_D6_22NG7YLT3_S380_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	585739.0	0.0	151.0	59.0	27.889465982388366	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_D7_22NG7YLT3_S452_L008_R1_001	Plate_3_D7_22NG7YLT3_S452_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	116560.0	0.0	151.0	59.0	58.736273164035694	151.0	pass	warn	pass	fail	fail	pass	pass	warn	fail	fail	fail
qc | fastqc-novaseq | Plate_3_D7_22NG7YLT3_S452_L008_R2_001	Plate_3_D7_22NG7YLT3_S452_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	116560.0	0.0	151.0	60.0	62.57807137954702	151.0	pass	pass	pass	fail	warn	pass	pass	warn	fail	fail	fail
qc | fastqc-novaseq | Plate_3_D8_22NG7YLT3_S519_L008_R1_001	Plate_3_D8_22NG7YLT3_S519_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	135947.0	0.0	151.0	62.0	49.441326399258536	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_D8_22NG7YLT3_S519_L008_R2_001	Plate_3_D8_22NG7YLT3_S519_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	135947.0	0.0	151.0	60.0	54.716911737662464	151.0	pass	pass	pass	fail	warn	pass	pass	warn	fail	fail	warn
qc | fastqc-novaseq | Plate_3_D9_22NG7YLT3_S583_L008_R1_001	Plate_3_D9_22NG7YLT3_S583_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	345412.0	0.0	151.0	64.0	39.42191807664039	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_D9_22NG7YLT3_S583_L008_R2_001	Plate_3_D9_22NG7YLT3_S583_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	345412.0	0.0	151.0	61.0	37.216587950206446	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_E10_22NG7YLT3_S648_L008_R1_001	Plate_3_E10_22NG7YLT3_S648_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	220257.0	0.0	151.0	64.0	37.54750132799411	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_E10_22NG7YLT3_S648_L008_R2_001	Plate_3_E10_22NG7YLT3_S648_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	220257.0	0.0	151.0	62.0	35.30829894169084	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_E11_22NG7YLT3_S712_L008_R1_001	Plate_3_E11_22NG7YLT3_S712_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	196111.0	0.0	151.0	66.0	33.713560177654486	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_E11_22NG7YLT3_S712_L008_R2_001	Plate_3_E11_22NG7YLT3_S712_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	196111.0	0.0	151.0	63.0	35.36823533611067	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_E12_22NG7YLT3_S776_L008_R1_001	Plate_3_E12_22NG7YLT3_S776_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	269207.0	0.0	151.0	64.0	38.1506995106824	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_E12_22NG7YLT3_S776_L008_R2_001	Plate_3_E12_22NG7YLT3_S776_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	269207.0	0.0	151.0	62.0	36.79584854777179	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_E1_22NG7YLT3_S21_L008_R1_001	Plate_3_E1_22NG7YLT3_S21_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	256537.0	0.0	151.0	63.0	38.437730229947334	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_E1_22NG7YLT3_S21_L008_R2_001	Plate_3_E1_22NG7YLT3_S21_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	256537.0	0.0	151.0	62.0	39.6550278535004	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_E2_22NG7YLT3_S93_L008_R1_001	Plate_3_E2_22NG7YLT3_S93_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	138326.0	0.0	151.0	60.0	46.84513395890866	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_E2_22NG7YLT3_S93_L008_R2_001	Plate_3_E2_22NG7YLT3_S93_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	138326.0	0.0	151.0	61.0	46.214739094602606	151.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_E3_22NG7YLT3_S165_L008_R1_001	Plate_3_E3_22NG7YLT3_S165_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	252802.0	0.0	151.0	62.0	38.59502693807802	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_E3_22NG7YLT3_S165_L008_R2_001	Plate_3_E3_22NG7YLT3_S165_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	252802.0	0.0	151.0	62.0	38.88181264388731	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_E4_22NG7YLT3_S237_L008_R1_001	Plate_3_E4_22NG7YLT3_S237_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	319191.0	0.0	151.0	63.0	33.98178422401899	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_E4_22NG7YLT3_S237_L008_R2_001	Plate_3_E4_22NG7YLT3_S237_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	319191.0	0.0	151.0	62.0	34.79038316672569	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_E5_22NG7YLT3_S309_L008_R1_001	Plate_3_E5_22NG7YLT3_S309_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	239592.0	0.0	151.0	66.0	42.576061017772176	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_E5_22NG7YLT3_S309_L008_R2_001	Plate_3_E5_22NG7YLT3_S309_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	239592.0	0.0	151.0	64.0	38.63192427126114	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_E6_22NG7YLT3_S381_L008_R1_001	Plate_3_E6_22NG7YLT3_S381_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	282701.0	0.0	151.0	64.0	38.04958816304631	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_E6_22NG7YLT3_S381_L008_R2_001	Plate_3_E6_22NG7YLT3_S381_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	282701.0	0.0	151.0	62.0	36.78644275287667	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_E7_22NG7YLT3_S453_L008_R1_001	Plate_3_E7_22NG7YLT3_S453_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	232184.0	0.0	151.0	63.0	34.89732281294146	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_E7_22NG7YLT3_S453_L008_R2_001	Plate_3_E7_22NG7YLT3_S453_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	232184.0	0.0	151.0	63.0	29.937032698204874	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_3_E8_22NG7YLT3_S520_L008_R1_001	Plate_3_E8_22NG7YLT3_S520_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	137332.0	0.0	151.0	58.0	56.58986980456121	151.0	pass	warn	pass	fail	fail	pass	pass	warn	fail	fail	fail
qc | fastqc-novaseq | Plate_3_E8_22NG7YLT3_S520_L008_R2_001	Plate_3_E8_22NG7YLT3_S520_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	137332.0	0.0	151.0	60.0	52.17356479189118	151.0	pass	pass	pass	fail	warn	pass	pass	warn	fail	fail	fail
qc | fastqc-novaseq | Plate_3_E9_22NG7YLT3_S584_L008_R1_001	Plate_3_E9_22NG7YLT3_S584_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	167880.0	0.0	151.0	65.0	36.51775077436264	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_E9_22NG7YLT3_S584_L008_R2_001	Plate_3_E9_22NG7YLT3_S584_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	167880.0	0.0	151.0	63.0	36.88467953299976	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_F10_22NG7YLT3_S649_L008_R1_001	Plate_3_F10_22NG7YLT3_S649_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	181051.0	0.0	151.0	66.0	37.32263284930765	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_F10_22NG7YLT3_S649_L008_R2_001	Plate_3_F10_22NG7YLT3_S649_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	181051.0	0.0	151.0	61.0	36.05116790296657	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_3_F11_22NG7YLT3_S713_L008_R1_001	Plate_3_F11_22NG7YLT3_S713_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	334386.0	0.0	151.0	67.0	30.307746605736043	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_F11_22NG7YLT3_S713_L008_R2_001	Plate_3_F11_22NG7YLT3_S713_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	334386.0	0.0	151.0	62.0	29.609194164827475	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_3_F12_22NG7YLT3_S777_L008_R1_001	Plate_3_F12_22NG7YLT3_S777_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	398833.0	0.0	151.0	67.0	30.106068591871914	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_F12_22NG7YLT3_S777_L008_R2_001	Plate_3_F12_22NG7YLT3_S777_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	398833.0	0.0	151.0	62.0	25.685664166108996	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_3_F1_22NG7YLT3_S22_L008_R1_001	Plate_3_F1_22NG7YLT3_S22_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	384917.0	0.0	151.0	68.0	26.433374830598776	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_F1_22NG7YLT3_S22_L008_R2_001	Plate_3_F1_22NG7YLT3_S22_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	384917.0	0.0	151.0	62.0	27.164746334489436	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_3_F2_22NG7YLT3_S94_L008_R1_001	Plate_3_F2_22NG7YLT3_S94_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	170137.0	0.0	151.0	62.0	39.094376884510716	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_F2_22NG7YLT3_S94_L008_R2_001	Plate_3_F2_22NG7YLT3_S94_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	170137.0	0.0	151.0	61.0	40.94406272592088	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_F3_22NG7YLT3_S166_L008_R1_001	Plate_3_F3_22NG7YLT3_S166_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	321689.0	0.0	151.0	66.0	28.245914532358896	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_F3_22NG7YLT3_S166_L008_R2_001	Plate_3_F3_22NG7YLT3_S166_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	321689.0	0.0	151.0	62.0	29.482512613113908	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_3_F4_22NG7YLT3_S238_L008_R1_001	Plate_3_F4_22NG7YLT3_S238_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	440906.0	0.0	151.0	64.0	32.080209931103745	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_F4_22NG7YLT3_S238_L008_R2_001	Plate_3_F4_22NG7YLT3_S238_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	440906.0	0.0	151.0	61.0	36.10220281109597	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_3_F5_22NG7YLT3_S310_L008_R1_001	Plate_3_F5_22NG7YLT3_S310_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	324042.0	0.0	151.0	66.0	31.462526507282618	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_3_F5_22NG7YLT3_S310_L008_R2_001	Plate_3_F5_22NG7YLT3_S310_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	324042.0	0.0	151.0	62.0	32.1976931805833	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
